date,eta,ic,rolling_ic,cs_var,mode
2023-07-19,0.4111599832605311,-0.3088235294117647,0.022231996652106224,0.0,ic
2023-07-20,0.4006557815798589,-0.3088235294117647,0.02013115631597178,0.0,ic
2023-07-21,0.41602303959417575,-0.02450980392156863,0.02320460791883515,0.0,ic
2023-07-24,0.4477301668895383,0.3921568627450981,0.029546033377907666,0.0,ic
2023-07-25,0.4543439235032949,0.26960784313725494,0.030868784700658985,0.0,ic
2023-07-26,0.49013601811891894,0.4730392156862746,0.03802720362378379,0.0,ic
2023-07-27,0.5023031434796141,-0.04166666666666667,0.040460628695922825,0.0,ic
2023-07-28,0.5324540927482104,-0.27450980392156865,0.0464908185496421,0.0,ic
2023-07-31,0.5170868347338936,0.22794117647058826,0.043417366946778724,0.0,ic
2023-08-01,0.47273576097105513,0.14705882352941177,0.03454715219421103,0.0,ic
2023-08-02,0.5013305322128851,-0.06372549019607844,0.040266106442577033,0.0,ic
2023-08-03,0.4789604730781202,-0.11029411764705883,0.03579209461562404,0.0,ic
2023-08-04,0.4861577964519141,0.08088235294117649,0.03723155929038282,0.0,ic
2023-08-07,0.5264239028944911,0.3970588235294118,0.04528478057889823,0.0,ic
2023-08-08,0.5536570183629006,0.11274509803921569,0.05073140367258014,0.0,ic
2023-08-09,0.5626050420168067,-0.058823529411764705,0.05252100840336135,0.0,ic
