ir,pit_percentile,daily_return,next_return
15.636918969320227,17.063492063492063,0.013504846709452636,0.004605087824849633
15.668245954342309,17.857142857142858,0.004605087824849633,-0.001382184033927956
15.72565288058517,20.238095238095237,-0.001382184033927956,-0.0025991983612601243
15.782146557501571,21.428571428571427,-0.0025991983612601243,0.0009810457358187385
15.70279574092494,18.650793650793652,0.0009810457358187385,0.0040057155040500005
15.621919901532985,15.079365079365079,0.0040057155040500005,0.005150766607449257
15.572440413684404,11.11111111111111,0.005150766607449257,0.011110639601302461
15.52557436026096,8.73015873015873,0.011110639601302461,0.007012361208359304
15.499926434189067,7.5396825396825395,0.007012361208359304,0.014497194853314358
15.501666878009564,7.936507936507936,0.014497194853314358,0.001424877780431801
15.49441972776474,6.746031746031746,0.001424877780431801,0.007600895525313624
15.395402686277425,5.158730158730158,0.007600895525313624,0.0069988268065503045
15.351225909746042,4.365079365079365,0.0069988268065503045,0.00554075560159639
15.470031292934307,5.952380952380952,0.00554075560159639,0.006068313117572069
15.421630008103538,4.761904761904762,0.006068313117572069,0.004529470479017442
15.418838938746559,4.365079365079365,0.004529470479017442,-0.0004724994497345089
15.34865628116111,2.7777777777777777,-0.0004724994497345089,-0.004717070777627175
15.304612017176106,1.984126984126984,-0.004717070777627175,0.010393989036774293
15.249956190393785,0.7936507936507936,0.010393989036774293,0.005534168817030341
15.30060390421762,1.5873015873015872,0.005534168817030341,0.004445492258186142
15.26528418302797,0.3968253968253968,0.004445492258186142,0.0028588883161406783
15.212783118129606,0.0,0.0028588883161406783,0.0030661915153740544
15.1811575172723,0.0,0.0030661915153740544,0.005015028583252526
15.161175001116618,0.0,0.005015028583252526,0.0041276811527095085
15.130884570868973,0.0,0.0041276811527095085,0.0003548740098712592
15.092997172541466,0.0,0.0003548740098712592,0.00415695740911354
14.97762704583945,0.0,0.00415695740911354,-0.00035155772613224
14.902663601948149,0.0,-0.00035155772613224,0.00034084832680720124
14.793092943369889,0.0,0.00034084832680720124,0.008203631648386178
14.887940184790681,0.3968253968253968,0.008203631648386178,-0.0015034265259893573
14.853579484037986,0.3968253968253968,-0.0015034265259893573,0.0019127922076040158
14.762859697784206,0.0,0.0019127922076040158,-0.024011323954289454
14.668268743660102,0.0,-0.024011323954289454,0.011606607820034994
14.214194028915518,0.0,0.011606607820034994,0.005278482660024378
14.2741690341559,0.3968253968253968,0.005278482660024378,0.0035077486958712445
14.271056815272033,0.3968253968253968,0.0035077486958712445,0.008377277527242415
14.219055802363297,0.3968253968253968,0.008377277527242415,0.005046677553143567
14.196073682281217,0.0,0.005046677553143567,-0.00042424310098429226
14.131082099944946,0.0,-0.00042424310098429226,0.00046177565202254467
14.080536067694945,0.0,0.00046177565202254467,0.003707830867882551
13.9939249278299,0.0,0.003707830867882551,0.004294398861835935
13.92672744580654,0.0,0.004294398861835935,0.01324483116501999
13.861857864236853,0.0,0.01324483116501999,0.005766873637115887
13.853633175799482,0.0,0.005766873637115887,0.005425314708591977
13.797979169608679,0.0,0.005425314708591977,0.0029313160359420738
13.741735910399745,0.0,0.0029313160359420738,0.0061892810646510775
13.697826131704185,0.0,0.0061892810646510775,-0.0002863687365381232
13.649815948964793,0.0,-0.0002863687365381232,0.012809136655087858
13.54844281213205,0.0,0.012809136655087858,0.02264927087593077
13.5518024561211,0.3968253968253968,0.02264927087593077,0.0020590917941710595
13.606839850440297,0.7936507936507936,0.0020590917941710595,-0.0006423561638369763
13.562609328459152,0.7936507936507936,-0.0006423561638369763,0.014400473395543003
13.451855256337062,0.0,0.014400473395543003,-0.006182525594444228
13.46665958026301,0.3968253968253968,-0.006182525594444228,0.0072328531986000566
13.34416641795656,0.0,0.0072328531986000566,0.0032486468708664757
13.30591590944194,0.0,0.0032486468708664757,0.0027079567336657983
13.268201981891535,0.0,0.0027079567336657983,0.001704589163265094
13.187830274524828,0.0,0.001704589163265094,0.0034939393574204888
13.10407526704095,0.0,0.0034939393574204888,0.0007255078600898214
13.142428342880413,0.3968253968253968,0.0007255078600898214,0.0003014285950773345
13.054016307678555,0.0,0.0003014285950773345,0.0037374001806419407
12.961097380571893,0.0,0.0037374001806419407,0.008510618536189835
12.910493248336145,0.0,0.008510618536189835,0.0038705122833490335
12.967745229394495,0.7936507936507936,0.0038705122833490335,0.005062287559290379
13.040713331703724,1.1904761904761905,0.005062287559290379,0.009517006868631037
12.98115725755016,1.1904761904761905,0.009517006868631037,-0.004280137146804555
12.974032317513135,1.1904761904761905,-0.004280137146804555,-0.0017980807943715985
12.872251341903235,0.0,-0.0017980807943715985,0.006462554622666802
12.896097416981007,0.3968253968253968,0.006462554622666802,-0.019969754136309952
12.88317180981757,0.3968253968253968,-0.019969754136309952,-0.0020066992911117448
12.483660296438106,0.0,-0.0020066992911117448,-0.005909552511322013
12.359899315468523,0.0,-0.005909552511322013,0.004794360982198596
12.277433112604573,0.0,0.004794360982198596,-0.005038464676655634
12.234635504783693,0.0,-0.005038464676655634,0.0018077199911302273
13.053614069688372,5.158730158730158,0.0018077199911302273,0.010582771667775506
13.100532961246657,5.952380952380952,0.010582771667775506,0.003510221103052547
13.092296553776976,5.952380952380952,0.003510221103052547,0.007171276155536248
13.028142554398,4.761904761904762,0.007171276155536248,0.004838046954948619
13.000979908383416,4.761904761904762,0.004838046954948619,0.0124390457923808
12.968839720945217,3.968253968253968,0.0124390457923808,0.0009735287946977902
12.963142080808405,3.571428571428571,0.0009735287946977902,0.0037518666524902727
12.86838934821789,1.5873015873015872,0.0037518666524902727,0.005070223667576466
12.83446292111741,1.5873015873015872,0.005070223667576466,0.005989241093940001
12.87462116361971,2.7777777777777777,0.005989241093940001,-0.0031596746081950415
12.833924941281177,1.5873015873015872,-0.0031596746081950415,8.046589727013151e-05
12.750737655831163,1.5873015873015872,8.046589727013151e-05,0.0029489880421163716
12.673711047334024,1.5873015873015872,0.0029489880421163716,0.004011496904648829
12.615075015704035,1.5873015873015872,0.004011496904648829,-0.0006142596252897775
12.582009677330491,1.5873015873015872,-0.0006142596252897775,-0.008280304231974397
12.483236922715626,1.1904761904761905,-0.008280304231974397,0.0012690801902166154
12.409763293175345,1.1904761904761905,0.0012690801902166154,0.0007968191481188044
12.326624973064787,0.7936507936507936,0.0007968191481188044,-0.0005006373809391946
12.304802244368874,0.7936507936507936,-0.0005006373809391946,0.00695487886896928
12.225705420011701,0.0,0.00695487886896928,-0.002442603465746365
