trade_date,beta_exposure,gross_exposure,net_exposure,strategy_return
2013-12-06,-0.244853742450744,2.0,5.551115123125783e-17,0.0005481958840961239
2013-12-09,0.47650106586291596,1.9999999999999998,-2.7755575615628914e-17,0.001623953137132692
2013-12-10,-0.18649706267409372,2.0,-1.3877787807814457e-17,-0.000488731974878089
2013-12-11,0.09864000082853244,2.0,5.551115123125783e-17,0.005181109390331425
2013-12-12,0.1656930767099674,2.0,0.0,-4.424329839644093e-05
2013-12-13,-0.09753991316895716,2.0,0.0,0.012854050390461882
2013-12-16,0.0984343246748687,2.0,-5.551115123125783e-17,0.003141605624500235
2013-12-17,0.1464086475350348,2.0,2.7755575615628914e-17,0.007864233924435212
2013-12-18,0.31419441276273774,2.0,0.0,0.012654347486881296
2013-12-19,-0.32952948613428523,2.0,-5.551115123125783e-17,-0.001960833991054744
2013-12-20,-0.1838983373001083,2.0,-8.326672684688674e-17,0.004937721827994206
2013-12-24,-0.044329453016908965,2.0,5.551115123125783e-17,-0.014462761671263416
2013-12-25,0.1135214942307951,2.0,1.1102230246251565e-16,0.002727091340231385
2013-12-27,-0.048310121127427386,2.0,-1.1102230246251565e-16,0.004311933834523935
2013-12-30,0.054115263834277116,2.0,-1.1102230246251565e-16,0.0008342802861053492
2014-01-06,0.3360632245142684,1.9999999999999998,0.0,0.0047042619250111176
2014-01-07,0.26881321214801757,2.0,0.0,0.006765622420156091
2014-01-08,-0.10241833539399572,2.0,0.0,0.0027216012899102396
2014-01-09,-0.1059352225534756,2.0,0.0,0.012000481535349144
2014-01-10,0.01731564076786582,2.0,2.7755575615628914e-17,-0.00014117058648132057
2014-01-14,-0.018956659484174423,1.9999999999999998,-1.3877787807814457e-17,0.014592931005400434
2014-01-15,0.051343364633216426,2.0,5.551115123125783e-17,0.007151184433640425
2014-01-16,0.2076070710693722,2.0,0.0,-0.002028554239474489
2014-01-17,-0.11624783742428624,2.0,0.0,0.0036321735428929544
2014-01-20,-0.021676398748670153,2.0,2.7755575615628914e-17,0.00710026476955234
2014-01-22,0.010359879858512083,2.0,0.0,-0.003939415218249769
2014-01-23,-0.0009758810082233227,2.0,0.0,0.001956754043551795
2014-01-24,-0.2677687636097335,2.0,-5.551115123125783e-17,0.008598457619959799
2014-01-27,0.12108196165383392,1.9999999999999998,5.551115123125783e-17,0.000842776921576277
2014-01-28,0.2853100560124461,1.9999999999999998,0.0,0.005795565379038715
2014-01-29,0.20298524828732722,2.0,-8.326672684688674e-17,0.006555690169497636
2014-01-30,0.13449522609952838,2.0,0.0,0.004859086208590716
2014-01-31,-0.28918398829282044,2.0,-2.7755575615628914e-17,0.004395453553865865
2014-02-03,0.009263035596687508,2.0,5.551115123125783e-17,-0.007562060428886015
2014-02-04,0.34345345737599503,2.0,0.0,0.02042991060366491
2014-02-05,-0.3686932934479341,1.9999999999999998,-5.551115123125783e-17,0.008634594421479293
2014-02-06,-0.04497458362827833,2.0,0.0,-0.0013445580398527925
2014-02-07,-0.1239654835992331,2.0,5.551115123125783e-17,0.0022143971874094334
2014-02-10,-0.26583212945391244,2.0,0.0,0.008987026989627177
2014-02-12,-0.11680566845244073,2.0,1.1102230246251565e-16,0.007988873578241329
2014-02-13,-0.20734227739946254,1.9999999999999998,-5.551115123125783e-17,0.014210270127893616
2014-02-14,-0.24741671005594304,2.0,-1.3877787807814457e-17,0.025930881935100604
2014-02-17,-0.34527737712209366,1.9999999999999998,-4.163336342344337e-17,0.006624616149921863
2014-02-19,0.18164868131743456,2.0,0.0,-0.0007618395911571293
2014-02-20,-0.15400926804672113,2.0,-5.551115123125783e-17,0.02242319140627981
2014-02-21,0.21178704649938002,2.0,5.551115123125783e-17,9.663818847332106e-05
2014-02-24,0.12480888202822954,2.0,-1.3877787807814457e-17,-0.00552353234846127
2014-02-25,-0.005534701854473301,2.0,-5.551115123125783e-17,0.0053441065734289445
2014-02-26,0.1803851472627857,1.9999999999999998,0.0,0.002150188083959787
2014-02-27,-0.1187629378250577,2.0,0.0,0.00039901020534626906
2014-02-28,-0.20941929321223296,2.0,1.3877787807814457e-17,0.003143406954178778
2014-03-03,-0.05661633089562547,1.9999999999999998,-1.1102230246251565e-16,9.597512497230799e-05
2014-03-04,0.3054392232899892,2.0,5.551115123125783e-17,0.010682725749714878
2014-03-05,-0.11051731577742935,2.0000000000000004,0.0,-0.0045605127970872105
2014-03-06,0.011181435203310164,1.9999999999999998,-5.551115123125783e-17,0.010422243431626725
2014-03-07,0.3029372435385462,2.0,0.0,-0.00011658918950595922
2014-03-10,-0.04499327295715122,2.0,0.0,0.009187093184856034
2014-03-11,0.2689848345916679,2.0,-1.1102230246251565e-16,0.004123642282862209
2014-03-12,-0.07218224795395844,2.0,-1.3877787807814457e-17,0.004733870370142606
2014-03-13,-0.09682717503631072,2.0,0.0,0.0024621022418378404
2014-03-14,0.10960455840648872,2.0,0.0,-0.0005729749277679154
2014-03-17,-0.10718826464793349,1.9999999999999998,-2.7755575615628914e-17,0.006348014621218619
2014-03-18,-0.49683869669375924,2.0,-2.7755575615628914e-17,0.011088286529893776
2014-03-19,0.11209878913692162,2.0,0.0,0.016244469053134265
2014-03-20,-0.06687651956974794,2.0,0.0,0.01417793906032707
2014-03-24,0.4808280979046528,2.0,5.551115123125783e-17,0.015910529042008112
2014-03-25,0.5898778912827081,2.0,1.1102230246251565e-16,0.004759917042199593
2014-03-26,-0.14439280324052328,2.0,-5.551115123125783e-17,-0.0016529854757988975
2014-03-27,0.4111658120764927,2.0,1.1102230246251565e-16,0.02348841772421628
2014-03-28,0.30553529347984465,2.0,0.0,0.005347552757773639
2014-03-31,-0.05138879820291466,2.0,2.7755575615628914e-17,0.012624507791758008
2014-04-01,-0.29123147801654947,2.0,2.7755575615628914e-17,0.00771468661764033
2014-04-02,-0.29987990615161586,2.0,0.0,-0.0031860215048330072
2014-04-03,-0.520185071269799,2.0,0.0,0.003486251888165327
2014-04-04,0.35373264392009074,2.0,5.551115123125783e-17,0.003985046763015792
2014-04-07,0.2762476094239133,2.0,-2.7755575615628914e-17,0.010004381421932617
2014-04-08,0.04003790892868195,2.0,8.326672684688674e-17,0.010126869052503927
2014-04-09,0.08175285886062802,2.0,2.7755575615628914e-17,0.0034942854621438876
2014-04-10,-0.3018966051911586,2.0,2.7755575615628914e-17,0.007568102022247142
2014-04-11,0.28603794279351885,2.0000000000000004,4.163336342344337e-17,0.014499443678903564
2014-04-14,0.34073907080595756,2.0,8.326672684688674e-17,0.0008273160109817289
2014-04-15,0.12119863536795143,1.9999999999999998,3.8163916471489756e-17,0.009438513189686
2014-04-16,-0.015436415796464209,2.0,0.0,0.01023895519438907
2014-04-17,-0.22444850614248446,2.0,0.0,0.0019546851118625985
2014-04-18,-0.13790449260067944,2.0,-2.7755575615628914e-17,0.003207225490065476
2014-04-22,-0.22956199633366076,2.0,0.0,0.008288622017619696
2014-04-23,-0.27597026064202856,1.9999999999999998,0.0,0.0011617799356905814
2014-04-24,0.3393697408331774,2.0,5.551115123125783e-17,0.004897383663431343
2014-04-25,0.28725652771669274,2.0,0.0,0.006858907350493368
2014-04-28,0.30963783458989325,2.0,0.0,0.00015483168811838424
2014-04-30,-0.25634291821372435,2.0,5.551115123125783e-17,3.0194835533518664e-06
2014-05-01,-0.23062263263361205,2.0,-5.551115123125783e-17,0.001559339544295478
2014-05-02,-0.21894861124430554,2.0,0.0,-0.0005499723912972937
2014-05-07,-0.2529951811927335,2.0,0.0,0.007262877879009132
2014-05-08,0.2234738907295458,1.9999999999999998,8.326672684688674e-17,0.0010865351215527252
2014-05-09,0.2691103178334113,2.0,2.7755575615628914e-17,0.006243211834560712
2014-05-12,-0.31179126045559075,1.9999999999999998,0.0,0.006705101232930726
2014-05-13,-0.17883423288222264,1.9999999999999998,0.0,-0.0005162273323865712
2014-05-14,-0.05231207799045898,1.9999999999999998,5.551115123125783e-17,-0.003849555882778999
2014-05-15,-0.13770160868911582,2.0,2.7755575615628914e-17,-0.0013306869585863056
2014-05-16,0.07428882764056122,2.0,0.0,0.008892717322259961
2014-05-19,-0.22332723017185296,2.0,0.0,0.004529684701749871
2014-05-20,-0.19109859186261832,2.0,-4.163336342344337e-17,6.437824316721512e-05
2014-05-21,0.29989940381731883,2.0,-5.551115123125783e-17,0.001029528724355619
2014-05-22,0.3817588685023236,2.0,5.551115123125783e-17,0.0028253134584930325
2014-05-23,-0.08299635136152261,2.0,-2.7755575615628914e-17,0.0035361993367313427
2014-05-26,-0.2848646810995591,2.0,8.326672684688674e-17,0.0018955617727277017
2014-05-28,0.10595331257357471,2.0,0.0,0.012286274852132958
2014-05-29,0.236821357060587,2.0,-5.551115123125783e-17,0.006901410004915303
2014-05-30,0.2128016462687857,2.0,1.3877787807814457e-16,-0.002628576520554876
2014-06-02,-0.004543299020898062,2.0,1.1102230246251565e-16,0.022457651486019276
2014-06-03,0.23115185464798815,2.0,0.0,0.011949046879338955
2014-06-04,-0.5164563163329599,1.9999999999999998,-5.551115123125783e-17,0.005264364697038261
2014-06-05,0.08846916200758564,2.0,-2.7755575615628914e-17,0.008439413939687291
2014-06-06,0.02843535634300256,2.0,0.0,0.0037823122506347126
2014-06-09,-0.09342601868813155,2.0,5.551115123125783e-17,0.002220905389637876
2014-06-10,-0.3358699818955974,1.9999999999999998,-2.7755575615628914e-17,0.009320676752504396
2014-06-11,0.28369190748977446,2.0,-1.1102230246251565e-16,0.004173330231169514
2014-06-12,-0.4180015948735024,2.0,0.0,0.019387951543758608
2014-06-13,0.5521023819110291,2.0,2.7755575615628914e-17,0.009421081824293654
2014-06-16,-0.016176096961578845,2.0000000000000004,5.551115123125783e-17,0.00358851628379037
2014-06-17,0.07606984142680732,2.0,0.0,-0.0007930773298920842
2014-06-18,-0.2789258418513757,2.0,2.7755575615628914e-17,0.0029705539582057846
2014-06-19,0.262595342504802,2.0,-5.551115123125783e-17,0.005901310359106354
2014-06-20,0.3279095424834687,2.0,-2.7755575615628914e-17,0.0008759033347755635
2014-06-23,-0.2095413188384665,2.0,0.0,0.004563934360832396
2014-06-24,0.39873159069715614,2.0,0.0,0.0029855326263465813
2014-06-25,-0.026501199538256873,2.0,4.163336342344337e-17,0.0017684032266153255
2014-06-26,0.014705007109133486,1.9999999999999998,2.7755575615628914e-17,-3.7110735815960166e-05
2014-06-27,-0.37222211275659856,2.0,0.0,0.008728257405662661
2014-06-30,-0.20230954886276595,2.0,0.0,0.0035115215657727794
2014-07-01,0.43760700679535564,2.0,5.551115123125783e-17,0.007529134274425007
2014-07-02,-0.22176534006794904,2.0,2.7755575615628914e-17,0.008209417728314327
2014-07-03,-0.3712352983622351,2.0,0.0,-0.002457357226695096
2014-07-04,-0.09599658500485886,2.0,0.0,0.028322478506720844
2014-07-08,0.08751630920048711,2.0,-5.551115123125783e-17,0.001264429249658419
2014-07-09,0.6327237275539431,2.0,2.7755575615628914e-17,0.004416523651910259
2014-07-10,-0.20907806118291392,2.0,-2.7755575615628914e-17,0.01692041193380287
