,gross_linear,gross_gp,net_linear,net_gp,kappa
2022-12-02,0.014818824983096196,0.014472826620221294,0.012818824983096196,0.012472826620221294,0.9766514306451708
2022-12-05,0.011005509975631817,0.010759072244141823,0.009005509975631817,0.008759072244141823,0.9776077862783596
2022-12-06,0.004111859898247882,0.0040165840266115195,0.002111859898247882,0.0020165840266115195,0.9768290082848006
2022-12-07,0.010349984813393255,0.010109980611753566,0.008349984813393255,0.008109980611753565,0.9768111542222637
2022-12-08,0.013124575759368602,0.012832726403246314,0.011124575759368602,0.010832726403246314,0.9777631398169985
2022-12-09,0.006294877338226359,0.0061585324164811885,0.004294877338226359,0.0041585324164811885,0.9783403370043127
2022-12-12,0.0023360053989243817,0.0022851875536523316,0.0003360053989243817,0.00028518755365233156,0.9782458356922251
2022-12-13,0.02106112134065314,0.020605746396296754,0.019061121340653138,0.018605746396296752,0.9783784093453087
2022-12-14,0.0004141664084194823,0.00040549557358989,-0.0015858335915805177,-0.00159450442641011,0.9790643696511242
2022-12-15,0.0012640294101493091,0.0012383135348209464,-0.0007359705898506909,-0.0007616864651790536,0.9796556352867413
2022-12-16,0.010553494675592984,0.010321824326849607,0.008553494675592984,0.008321824326849607,0.9780479968138743
2022-12-19,0.000702714641293848,0.0006874170950671738,-0.001297285358706152,-0.0013125829049328262,0.9782307848339287
2022-12-20,0.024683839028192683,0.024149119983306246,0.02268383902819268,0.022149119983306244,0.9783372819651063
2022-12-21,0.020015398339685755,0.019597091537825597,0.018015398339685754,0.0175970915378256,0.9791007505940685
2022-12-22,-0.0028294741133192297,-0.0027701418600893568,-0.004829474113319229,-0.004770141860089357,0.9790306428496459
2022-12-23,-0.008297740862028325,-0.008124325094369668,-0.010297740862028325,-0.010124325094369668,0.9791008455744582
2022-12-26,-0.004696660261428889,-0.004601136512531023,-0.006696660261428889,-0.006601136512531023,0.9796613458115442
2022-12-28,0.003128894916867675,0.003067061630581785,0.0011288949168676747,0.001067061630581785,0.9802379792454678
2022-12-29,-0.004485581865148739,-0.004395278770669887,-0.006485581865148739,-0.006395278770669887,0.9798681425969564
2022-12-30,0.01864610116124485,0.018265950586108266,0.016646101161244847,0.016265950586108267,0.979612329041381
2023-01-04,0.006235041113876494,0.0061109443518734576,0.004235041113876494,0.0041109443518734575,0.9800968815222647
2023-01-05,0.002185682086926221,0.0021416354020375936,0.00018568208692622094,0.00014163540203759352,0.9798476250722398
2023-01-06,0.0011478501304227106,0.0011243554554768165,-0.0008521498695772895,-0.0008756445445231836,0.9795315831542897
2023-01-10,-0.0019687702205757624,-0.0019246041742872777,-0.0039687702205757625,-0.003924604174287277,0.9775666830862728
2023-01-11,0.014531107989237487,0.014214595170898438,0.012531107989237487,0.012214595170898438,0.9782182598482184
2023-01-12,0.020640188923782304,0.020197914452677046,0.018640188923782303,0.018197914452677044,0.9785721694341831
2023-01-13,-0.008582920904929646,-0.00840422043491247,-0.010582920904929646,-0.01040422043491247,0.9791795273431289
2023-01-16,0.017847678397199127,0.017489337681050682,0.015847678397199125,0.015489337681050682,0.9799222785074009
2023-01-18,-0.012524199519510323,-0.012283191948923742,-0.014524199519510323,-0.014283191948923742,0.9807566487414117
2023-01-19,-0.0016853386073872182,-0.00165062109231429,-0.0036853386073872185,-0.00365062109231429,0.9794002730841428
2023-01-20,0.009565374162671374,0.00937104935815962,0.007565374162671374,0.007371049358159619,0.9796845579475496
2023-01-23,-0.0002872498887964255,-0.0002814302655300561,-0.0022872498887964257,-0.0022814302655300564,0.9797402070693442
2023-01-24,0.0061008499844090475,0.005980875233442829,0.0041008499844090475,0.003980875233442829,0.9803347482280632
2023-01-25,0.0035819032333790834,0.00351441889554709,0.0015819032333790834,0.00151441889554709,0.9811596423925919
2023-01-26,-0.001787367391546991,-0.0017550043903245577,-0.003787367391546991,-0.0037550043903245576,0.981893481230838
2023-01-27,-0.003639699123095431,-0.003574724421114947,-0.005639699123095431,-0.005574724421114947,0.9821483315562566
2023-01-30,0.007512828804093931,0.007381079356391324,0.005512828804093931,0.005381079356391324,0.9824634034478714
2023-01-31,-0.0051175004770008725,-0.005026497913009435,-0.0071175004770008725,-0.007026497913009435,0.982217380457428
2023-02-01,0.005176877638462363,0.005082186039601979,0.0031768776384623627,0.0030821860396019786,0.9817087430931613
2023-02-02,0.00508749730521495,0.004996349380592275,0.0030874973052149503,0.0029963493805922753,0.9820839365301985
2023-02-03,0.0038117001850713926,0.0037418440679986295,0.0018117001850713925,0.0017418440679986295,0.9816732393207745
2023-02-06,0.00594141191210297,0.005830643331369671,0.00394141191210297,0.003830643331369671,0.9813565222590176
2023-02-07,0.006282528183095534,0.0061676442908902614,0.004282528183095534,0.004167644290890261,0.9817137482145495
2023-02-08,0.0038956985224111677,0.003824088937639045,0.0018956985224111676,0.0018240889376390452,0.9816182940337486
2023-02-09,0.008685041492741137,0.008523616066197875,0.006685041492741137,0.006523616066197875,0.9814133960467339
2023-02-10,-0.00512637248132159,-0.005031845780812866,-0.00712637248132159,-0.007031845780812866,0.9815607038206566
2023-02-13,0.00226618961695226,0.002224243932044455,0.0002661896169522601,0.0002242439320444549,0.9814906552417195
2023-02-14,0.0012481855935121825,0.0012253896978330096,-0.0007518144064878175,-0.0007746103021669904,0.9817367739239564
2023-02-15,0.0051875481464894145,0.005094893680474678,0.0031875481464894145,0.003094893680474678,0.9821390638894718
2023-02-16,-0.0005814329448493314,-0.0005713343415997968,-0.0025814329448493314,-0.002571334341599797,0.9826315255456488
2023-02-17,0.0008982232214576941,0.0008822855287875156,-0.001101776778542306,-0.0011177144712124845,0.9822564232482063
2023-02-20,0.007040954837562014,0.006917015677795191,0.005040954837562014,0.004917015677795191,0.9823973931624111
2023-02-22,0.009352079147518007,0.009169045703616168,0.0073520791475180074,0.007169045703616168,0.9804285826697247
2023-02-24,-0.001897844934393897,-0.0018624855872730749,-0.003897844934393897,-0.003862485587273075,0.981368684827712
2023-02-27,0.012094790986929236,0.011875643892082016,0.010094790986929236,0.009875643892082016,0.9818808696170068
2023-02-28,-0.0008212078143559416,-0.0008069053565603543,-0.0028212078143559417,-0.0028069053565603543,0.9825836316392029
2023-03-01,-0.0025388073152394835,-0.002495437619811746,-0.0045388073152394836,-0.004495437619811746,0.9829172953900808
2023-03-02,0.006933811625064359,0.006817108058940084,0.0049338116250643585,0.004817108058940084,0.9831689159678909
2023-03-03,0.0069862896647798645,0.0068673805693652955,0.0049862896647798645,0.0048673805693652955,0.9829796499830193
2023-03-06,0.00521671812749574,0.005123452349220813,0.00321671812749574,0.0031234523492208134,0.9821217524130061
