,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2020-01-29,0.0,-0.2148917662443407,0.06819264541606775,0.0,-0.1908758115224295,0.0,0.0,0.16566244680104072,0.35669145555523607,0.0,0.0,-0.36249447846592303,0.35669145555523607,-0.09365095379659824,-0.13808698997070848,0.0,0.05276199667241941
2020-01-30,-0.3238111141825124,-0.11427590013158094,0.0,0.0,0.0,0.0,0.17772480626068626,0.0,0.49407120194378285,0.14947065057149267,0.11082448404460953,-0.11261183089749595,-0.09670055146626975,0.0,0.0,-0.35260060332214094,0.06790885717942866
2020-01-31,0.0,0.0,0.19021721873147907,0.0,-0.3703545593017788,-0.07820356691560083,-0.15955646870582324,0.0,0.4024939008372428,-0.21824729927531603,0.17756330168007028,0.0,0.0,0.12460032769163971,-0.17363810580148112,0.0,0.10512525105956824
2020-02-03,-0.1411986830916789,-0.20835617392775868,0.20956508553204378,-0.22339385010406632,-0.1991240568968299,0.0,0.0,0.0,0.18164475757783244,0.15900011545210102,0.0,0.28676676779462257,0.0,0.0,-0.22792723597966605,0.16302327364340025,0.0
2020-02-04,-0.1411176563981416,0.0,0.18036848198696426,0.0,0.2718857108731822,0.0,0.1602863514518519,0.0,0.2138901638966219,-0.27767512166755676,0.0,-0.15518797766135628,-0.2328803059861628,0.0,0.0,-0.19313893828678247,0.17356929179137975
2020-02-05,0.0,0.0,0.0,0.226388776690053,0.0,-0.1448675794937211,-0.09466373118275889,0.21313924298876846,0.21251339035635233,-0.2959600804400805,-0.20439922745990813,0.25701835609607865,-0.2601093814235314,0.0,0.0,0.0909402338687475,0.0
2020-02-06,-0.2599146576019084,0.3783670299295163,0.0,0.0,0.0,0.20025523192800385,-0.10878837817937544,0.0,-0.21467533254325535,-0.3230599902475466,0.12848837650737124,0.17997727564994506,0.0,0.0,0.11291208598516356,-0.09356164142791408,0.0
2020-02-07,-0.16176001220032452,0.0,0.10024601793445319,0.0,-0.09158116163785636,-0.2893242626560043,0.0,0.13486684429459395,0.0,0.0,-0.06705337526685778,0.15181750676040098,0.0,0.4847948565054913,-0.3902811882389571,0.0,0.1282747745050606
2020-02-10,0.3579459063444754,0.12224895114706441,-0.07427427012429534,-0.11160473396030443,0.0,0.0,-0.3521797468352138,-0.3943280215015392,0.07160182382547275,0.0,0.0,-0.06761322757864718,0.0,0.27770328603850497,0.0,0.0,0.1705000326444825
2020-02-12,0.17937092507297958,-0.18189287091007975,0.3527856338400887,0.0,0.0,0.0,-0.19849134228450802,0.0,-0.13037052845017846,-0.34850757412005845,0.1307871154339031,0.0,0.22879275047771896,0.0,-0.14073768423517527,0.0,0.1082635751753097
2020-02-13,-0.11655605995037109,0.2457798506787161,-0.14375947862955238,0.0,0.14054950584668938,0.14187150943949728,0.0,-0.12830841049415195,0.0,-0.4279330117835742,0.0,0.0,0.11890710640077956,-0.1834430391423503,0.0,0.35289202763431765,0.0
2020-02-14,0.06966148394736206,0.1651602687093031,-0.3646203580301036,0.0,0.0,0.0,-0.28325887776870706,-0.03614917141555777,-0.23809408154208656,0.0,0.22183594056890654,0.39675982708726054,0.0,0.14658247968716775,0.0,0.0,-0.07787751124354508
2020-02-17,0.13912991074521644,0.0,0.04468253585873273,0.0,0.0,-0.10623837069694467,-0.258517557847438,0.2453436631147427,0.0,0.0,0.0,0.27711132379320236,-0.10909071467669235,0.2937325664881058,-0.22410408315757974,-0.3020492736213452,0.0
2020-02-19,0.0,0.0,-0.14368404550621278,0.0,0.0,-0.2926136892613174,-0.11981744441880518,0.09463265365151265,0.3570710622558556,0.12276066090809333,0.3334636844974839,-0.3743430504971412,0.0,0.09207193868705456,0.0,0.0,-0.06954177031652341
2020-02-20,0.10771032493276332,0.11986014050449723,0.13287184532170287,0.0,0.0,-0.29991733109095037,-0.1097905228796997,0.0,0.0,0.0,0.0,0.40813792368344465,-0.17353406969648258,0.2314197655575919,0.0,-0.22616188322122122,-0.19059619311164613
2020-02-21,0.0,0.0940073061669243,0.0,0.0,-0.3777317702448427,-0.19716651621064774,0.0,0.10454652730465615,0.22579174493679222,0.0,0.3867380920908165,-0.1758697298772893,0.0,0.18891632950081078,-0.12094352605919745,-0.12828845760802277,0.0
2020-02-25,0.09210725156595556,0.0,0.0,0.0,0.12643031579865602,0.0,-0.08739049164252354,-0.3084475167170823,-0.10611524814815419,-0.3438528003606614,0.0,0.0,0.13081009191389373,0.4985043008800994,0.0,-0.15419394313157853,0.15214803984139527
2020-02-26,0.11801734925483871,0.0,0.10266607150245183,0.0,-0.19413035564896935,-0.1709814200863799,-0.3010065965505404,0.25768069628037044,0.0,0.3618299136040375,0.0,0.0,0.0,0.1598059693583015,-0.16369348330809366,-0.17018814440601673,0.0
2020-02-27,0.0,-0.2089886090769807,0.0,0.19651257400177177,0.0,-0.17985039944079598,-0.32841333555235097,0.10693772172752823,0.0,0.32126094192814003,-0.15843233384398328,0.0,0.0,0.19187324375955908,-0.12431532208588904,0.0,0.1834155185830008
2020-02-28,0.0,-0.13478037370761412,0.12986384905925352,0.28231635236255376,-0.1946163844024735,0.0,-0.19174606436161598,0.1507642131089979,0.1452984173633773,0.2917571681058175,-0.11921709092427753,-0.3596400866040189,0.0,0.0,0.0,0.0,0.0
2020-03-02,-0.20021545058841764,0.17384974589651325,0.0,0.0,-0.2919399665383955,0.1560101761284948,0.0,0.0,0.23107993327554352,0.3559161244781228,-0.1580504304600605,0.08314402022132555,0.0,-0.24309592376917064,-0.1066982286439558,0.0,0.0
2020-03-03,-0.272895850224421,0.0,0.0,0.0,0.1911356610337269,0.0,0.0,0.12551092125564914,-0.08299176950791039,-0.34974152440821593,0.36120639195151916,0.0,-0.09684393853578416,-0.1975269173236685,0.0,0.18991808045115877,0.132228945307946
2020-03-04,-0.08510266474267092,0.0,0.0,0.0,0.0,-0.1725988098371627,0.1319110413829417,0.37028129963935613,0.0,0.0,0.0,0.035274208937983796,-0.14187636753723912,0.37028129963935613,-0.32096280766593316,-0.2794593502169942,0.09225215040036235
2020-03-05,0.0,0.0,-0.049990479938902196,0.0,0.0,0.0,0.0,0.3209773025837151,-0.21270971319660062,-0.36215816239509974,0.23222559050664945,0.13914611531906965,-0.29943008118436104,0.0,0.12622684725295716,-0.07571156328503634,0.18142414433760864
2020-03-06,0.0,0.0,0.22966445064936997,0.0,0.0,-0.28319220513344034,-0.17030327788027338,0.2957664657568128,0.0,-0.21157138783840015,0.15856663399499157,0.0,-0.18530466820018932,0.13974111497079134,-0.14962846094769686,0.0,0.17626133462803426
2020-03-09,0.2927323077719425,-0.2264539407285131,0.0,0.0,0.09494430694280757,0.0,-0.38319328787943935,-0.07646779473796085,-0.23670216202218688,-0.0771828146318998,0.0,0.1780405918232404,0.10215429974838802,0.3321284937136215,0.0,0.0,0.0
2020-03-10,0.0,-0.24153739653371523,0.27389658830009633,0.2876909486848246,0.0,0.0,-0.24260352740159954,0.18158991679179945,0.0,0.0,-0.17632191331147012,0.0,0.18037459268867323,0.07644795353460637,0.0,-0.1710558257871759,-0.1684813369660393
2020-03-11,-0.2672781791119059,0.11916777564838353,0.14563095304530357,0.0,0.0,0.1832156919776759,0.0,0.24605219406820983,0.0,0.0,0.0,0.0,-0.16875513817832052,-0.34136573276716703,-0.16068311061293022,-0.06191783932967636,0.3059333852604271
2020-03-12,0.3461260995461178,-0.17598640116988298,0.26267503523020347,0.0,0.0,0.08981470969831472,-0.15713875627166715,0.17568932118243125,0.0,0.0,-0.24589323009787123,0.12569483434293274,0.0,-0.2255617890273637,0.0,0.0,-0.19541982343321498
2020-03-13,0.0,0.0,0.1394353230325189,-0.17673310564241582,0.0,-0.26763565599016564,-0.16659700540039557,0.0,0.0,0.2457516969728717,-0.20884063487533855,0.08863828026757664,-0.18019359809168442,0.33649045513326087,0.0,0.0,0.1896842445937719
2020-03-16,-0.09677570448643068,0.0,0.0,0.0,0.0,0.25443855541028837,0.0,0.0,0.07052254157051516,-0.35395861463293515,0.22574023641048066,-0.09058483127032745,-0.06120017620803025,-0.39748067340227633,0.0,0.33315933183568547,0.1161393347730304
2020-03-17,0.25625522638083637,-0.1709024054160887,0.18395998656285328,0.0,0.0,0.0,-0.13893668132138542,0.0,0.0,0.12425901778698774,-0.2706321948286683,0.17434486413960118,0.0,0.26118090512972136,-0.21695653700680104,0.0,-0.20257218142705655
2020-03-18,0.19427359645824296,0.16884593304733314,0.09056658514751122,-0.1712488518725287,0.0,0.18462702140962928,0.0,0.0,0.0,-0.09446516714303851,0.36168686393728344,-0.16893886299042302,-0.15283803202058502,-0.41250908597342467,0.0,0.0,0.0
2020-03-19,0.0,-0.2604833872044351,0.28416734116330217,0.0,-0.1146770774284547,0.06882724242198035,0.0,0.04931311292862764,0.24780972970604653,0.34988257378004334,0.0,-0.35451738066875216,0.0,-0.12592115093641015,-0.14440100376194787,0.0,0.0
2020-03-23,-0.10149579327171408,0.0,0.0,0.0,-0.327901428628287,0.3803412819000538,0.0,0.0,0.23515004029756897,-0.17689504604360806,-0.13240101705787155,0.0,0.0,-0.2613067149985193,0.14096875438570125,0.1186785771479964,0.12486134626867965
2020-03-24,-0.12772876218037404,0.0,0.2276798945101909,0.0,-0.1667533096436228,0.18048842436767648,0.0,0.0,0.0,0.26064046807120783,-0.22932071446602356,0.0,-0.12380487716074803,0.20927971049806457,0.0,0.12191150255286026,-0.35239233654923163
2020-03-25,0.0,0.0,-0.25840543857691006,-0.2554891535518852,0.0,0.11698391973329206,0.0,-0.2573085563940553,0.21549813026474182,-0.09523754953304825,0.13981380744101057,0.1512634489551852,0.0,0.37644069360577037,0.0,0.0,-0.13355930194410112
2020-03-26,0.0,0.22793498441621074,0.0,-0.09400600628674746,-0.13337896385777387,0.21032447438934598,-0.17440971298668417,0.0,0.0,-0.21274277992943247,0.0,0.2534512792216899,0.21336926868495132,-0.38546253693936205,0.0,0.0,0.09491999328780197
2020-03-27,0.11970834582190164,0.0,0.0,0.0,0.0,-0.14116409728333384,-0.21855017602273738,0.0,0.0,0.07811662064152412,0.1680881000360745,0.29520051174832485,-0.12646399004595565,-0.37717595055849656,-0.13664578608947656,0.0,0.3388864217521748
2020-03-30,0.0,0.0,-0.16332713414001288,-0.19879144431669202,-0.26605878936699734,0.16854229429255832,0.0,0.34268419643357667,-0.13673348060214033,0.0,0.0,0.22173042448544175,0.0,-0.23508915157415738,0.13224641350997524,0.13479667127844797,0.0
2020-03-31,0.0,-0.15798279998232004,0.0,0.0,0.0,-0.22797486541431397,-0.17032791012969759,-0.28282391122669065,0.0,0.0,0.21279625753315784,0.15115448229457482,0.21236177726868113,-0.16089051324697756,0.25432265406322974,0.0,0.1693648288403565
2020-04-01,0.18890796707887111,0.04910184237505682,-0.19391541719158248,0.09385443418030101,0.0,0.0,0.0,0.2868294462504924,-0.13914847772291378,-0.2228700472530649,0.0,0.3813063101152787,-0.07728629383931791,-0.36677976399312096,0.0,0.0,0.0
